contact_id,pseudo_patient_id,timestamp,channel,service_line,raw_text,intent,category,journey_stage,root_cause,sentiment,urgency,default_route,safety_sensitive,chatbot_eligible,proactive_candidate,synthetic_issue_pattern,repeat_contact_14d,clean_text,redaction_count,redaction_email,redaction_phone,redaction_date_of_birth,redaction_postcode,redaction_nhs_number_like,redaction_order_reference,redaction_named_person,redaction_gp_surgery,redaction_street_address,text_length,token_count,is_short_text,is_empty_text,predicted_intent,prediction_confidence,prediction_correct,recommended_route,predicted_sentiment,sentiment_confidence
C0025910,P007340,2026-05-11 16:06:50,live_chat,NHS prescription,hello The medicine parcel is delayed after dispatch asap,delivery_delayed,Dispatch and delivery,Delivery,Carrier delay after dispatch,negative,standard,Proactive message,False,True,True,standard_known_intent,False,hello the medicine parcel is delayed after dispatch as soon as possible,0,0,0,0,0,0,0,0,0,0,71,12,False,False,delivery_delayed,0.916593795693746,True,Proactive message,negative,0.988568650844259
C0010635,P003635,2026-02-22 22:08:51,phone_transcript,Online Doctor or shop,right so Can I track the order from my online consultation?.,online_doctor_order_status,Online Doctor and shop,Shop or Online Doctor,Private service order status,neutral,standard,FAQ self-service,False,True,False,standard_known_intent,False,right so can i track the order from my online consultation,0,0,0,0,0,0,0,0,0,0,58,11,False,False,online_doctor_order_status,0.9043857640264196,True,Chatbot or FAQ self-service,neutral,0.5460732585878337
C0018696,P004908,2026-04-04 07:52:23,phone_transcript,Online Doctor or shop,hi I am calling because Has my private prescription been dispatched?,online_doctor_order_status,Online Doctor and shop,Shop or Online Doctor,Private service order status,neutral,standard,FAQ self-service,False,True,False,standard_known_intent,False,hi i am calling because has my private prescription been dispatched,0,0,0,0,0,0,0,0,0,0,67,11,False,False,online_doctor_order_status,0.8885966705204309,True,Chatbot or FAQ self-service,neutral,0.6015141719370617
C0024965,P005620,2026-05-06 11:18:47,email,NHS prescription,"Dear team, I want to make a complaint about the service My phone is 07676311000",complaint_service,Service access,Service,General service complaint,negative,standard,Human adviser,False,False,False,standard_known_intent,False,dear team i want to make a complaint about the service my phone is [phone],1,0,1,0,0,0,0,0,0,0,74,15,False,False,complaint_service,0.8958930565201481,True,Human adviser,negative,0.982872684279078
C0013192,P003082,2026-03-08 02:27:01,email,NHS prescription,Please help. There is a stock issue with my tablets thanks,medicine_unavailable,Clinical and dispensing,Dispensing,Stock availability issue,negative,priority,Human adviser,False,False,False,standard_known_intent,True,please help there is a stock issue with my tablets thanks,0,0,0,0,0,0,0,0,0,0,57,11,False,False,medicine_unavailable,0.915488579794312,True,Human adviser,negative,0.9916167696347628
C0011177,P002845,2026-02-25 16:27:18,phone_transcript,NHS prescription,right so Please split my order because one medicine is delayed thanks,split_order_request,Clinical and dispensing,Dispensing,One item delays a multi-item order,neutral,standard,Human adviser,False,False,False,standard_known_intent,False,right so please split my order because one medicine is delayed thanks,0,0,0,0,0,0,0,0,0,0,69,12,False,False,split_order_request,0.914813033093376,True,Human adviser,positive,0.4974339895533929
C0010023,P004914,2026-02-20 00:58:09,phone_transcript,NHS prescription,"please can you help, The prescription is ready but has not left the warehouse Also, How do I track my meds delivery?!!! address 45 Spring Lane",not_dispatched,Dispatch and delivery,Packing,Order packed but not dispatched,negative,priority,Proactive message,False,True,True,standard_known_intent,False,please can you help the prescription is ready but has not left the warehouse also how do i track my medicine delivery address [address],1,0,0,0,0,0,0,0,0,1,135,24,False,False,not_dispatched,0.8889358965582396,True,Proactive message,negative,0.7815278799712755
C0004381,P004994,2026-01-22 19:00:28,email,NHS prescription,"Hi support, Royal Mail tracking has not moved and my delivery is late please postcode LS15 8GB",delivery_delayed,Dispatch and delivery,Delivery,Carrier delay after dispatch,negative,priority,Proactive message,False,True,True,standard_known_intent,False,hi support royal mail tracking has not moved and my delivery is late please postcode [postcode],1,0,0,0,1,0,0,0,0,0,95,16,False,False,delivery_delayed,0.8546933116852468,True,Proactive message,negative,0.9557452710083524
C0029389,P004476,2026-05-28 21:55:01,phone_transcript,NHS prescription,"please can you help, My order is waiting for GP aproval, what should I do? thanks",waiting_gp_approval,GP approval,Await GP approval,GP approval pending,negative,standard,Proactive message,False,True,True,standard_known_intent,True,please can you help my order is waiting for gp approval what should i do thanks,0,0,0,0,0,0,0,0,0,0,79,16,False,False,waiting_gp_approval,0.9252602926223338,True,Proactive message,negative,0.996381368595161
C0007310,P000102,2026-02-06 20:38:05,email,NHS prescription,"Hi support, pls help with my issue. my name is Pat Jones",unclear_or_out_of_scope,Out-of-scope,Unknown,Insufficient information,neutral,standard,Human adviser,False,False,False,standard_known_intent,False,hi support please help with my issue [name],1,0,0,0,0,0,0,1,0,0,43,8,False,False,unclear_or_out_of_scope,0.8478577065506626,True,Human adviser,neutral,0.6286032575149465
C0013640,P000403,2026-03-10 05:23:27,email,NHS prescription,Please help. My medicines have not arrived at all!!!,parcel_not_received,Dispatch and delivery,Delivery,Parcel marked delivered or overdue,negative,priority,Human adviser,False,False,False,standard_known_intent,False,please help my medicines have not arrived at all,0,0,0,0,0,0,0,0,0,0,48,9,False,False,parcel_not_received,0.9250499280046464,True,Human adviser,negative,0.9967431424038914
C0023908,P006357,2026-05-01 05:23:23,email,NHS prescription,"Hello, How do I order my repeat prescrption? asap address 12 Oak Road",repeat_prescription_request,Prescription request,Request,Routine repeat request,positive,standard,FAQ self-service,False,True,False,standard_known_intent,True,hello how do i order my repeat prescription as soon as possible address [address],1,0,0,0,0,0,0,0,0,1,81,14,False,False,repeat_prescription_request,0.8610490667020945,True,Chatbot or FAQ self-service,neutral,0.523139609690058
C0002709,P004817,2026-01-14 12:40:45,app_review,NHS prescription,App issue: Can I reorder my regular medicine through the app?,repeat_prescription_request,Prescription request,Request,Routine repeat request,neutral,standard,FAQ self-service,False,True,False,standard_known_intent,True,app issue can i reorder my regular medicine through the app,0,0,0,0,0,0,0,0,0,0,59,11,False,False,repeat_prescription_request,0.9106576370248008,True,Chatbot or FAQ self-service,neutral,0.6280994880655874
C0020585,P000282,2026-04-14 03:09:11,live_chat,NHS prescription,pls help: Why is the pharmacist check taking so long?!!!,clinical_review_delay,Clinical and dispensing,Clinical review,Pharmacist review pending,negative,priority,Human adviser,False,False,False,standard_known_intent,False,please help why is the pharmacist check taking so long,0,0,0,0,0,0,0,0,0,0,54,10,False,False,clinical_review_delay,0.9220399950869174,True,Human adviser,negative,0.9949780398388436
C0007723,P005473,2026-02-08 21:37:33,email,NHS prescription,Please help. My medicine order has not arrived yet please,delivery_tracking,Dispatch and delivery,Dispatched,Customer requests tracking details,neutral,standard,FAQ self-service,False,True,False,standard_known_intent,False,please help my medicine order has not arrived yet please,0,0,0,0,0,0,0,0,0,0,56,10,False,False,delivery_delayed,0.3320267381563988,False,Human adviser,negative,0.678636432111734
C0000315,P000709,2026-01-02 11:58:01,live_chat,NHS prescription,There is a stock issue with my tablets!!!,medicine_unavailable,Clinical and dispensing,Dispensing,Stock availability issue,negative,priority,Human adviser,False,False,False,standard_known_intent,False,there is a stock issue with my tablets,0,0,0,0,0,0,0,0,0,0,38,8,False,False,medicine_unavailable,0.9089330644735948,True,Human adviser,negative,0.9964617498463452
C0019791,P000926,2026-04-10 00:19:19,phone_transcript,NHS prescription,"hi I am calling because Urgent, I need my inhaler and there is none left!!!",urgent_ran_out_medicine,Safety-sensitive,Urgent support,Customer reports no medicine remaining,negative,urgent clinical escalation,Clinical escalation,True,False,False,standard_known_intent,True,hi i am calling because urgent i need my inhaler and there is none left,0,0,0,0,0,0,0,0,0,0,71,15,False,False,urgent_ran_out_medicine,0.8487518852975863,True,Clinical escalation,negative,0.979100339966891
C0011959,P003008,2026-03-01 15:30:17,phone_transcript,NHS prescription,"hello um One item is out of stock, when will it be available? thanks",medicine_unavailable,Clinical and dispensing,Dispensing,Stock availability issue,negative,priority,Human adviser,False,False,False,standard_known_intent,True,hello um one item is out of stock when will it be available thanks,0,0,0,0,0,0,0,0,0,0,66,14,False,False,medicine_unavailable,0.9415719873382588,True,Human adviser,negative,0.9863099108224244
C0028822,P005914,2026-05-26 02:08:27,phone_transcript,NHS prescription,"right so My order is waiting for GP approval, what should I do? Also, My medicine has been in clinical review since yesterday please",waiting_gp_approval,GP approval,Await GP approval,GP approval pending,negative,priority,Proactive message,False,True,True,standard_known_intent,True,right so my order is waiting for gp approval what should i do also my medicine has been in clinical review since yesterday please,0,0,0,0,0,0,0,0,0,0,129,24,False,False,waiting_gp_approval,0.6544655621533491,True,Human adviser,negative,0.9978348345640724
C0021757,P000468,2026-04-20 05:33:27,phone_transcript,NHS prescription,hello um Why is my prescrption still with my GP? asap,waiting_gp_approval,GP approval,Await GP approval,GP approval pending,negative,standard,Proactive message,False,True,True,standard_known_intent,False,hello um why is my prescription still with my gp as soon as possible,0,0,0,0,0,0,0,0,0,0,68,14,False,False,waiting_gp_approval,0.9165993593421814,True,Proactive message,negative,0.9947065897579592
C0011887,P007186,2026-03-01 06:19:16,phone_transcript,NHS prescription,"hi I am calling because How do I track my medicine delivery? Also, The medicine parcel is delayed after dispatch",delivery_tracking,Dispatch and delivery,Dispatched,Customer requests tracking details,positive,standard,FAQ self-service,False,True,False,standard_known_intent,True,hi i am calling because how do i track my medicine delivery also the medicine parcel is delayed after dispatch,0,0,0,0,0,0,0,0,0,0,110,20,False,False,delivery_tracking,0.810062518877504,True,Chatbot or FAQ self-service,neutral,0.5658029498825745
C0013577,P001473,2026-03-09 22:07:10,phone_transcript,NHS prescription,right so Something is wrong with the text alerts,wrong_notification,Reminders and notifications,Notifications,Incorrect or confusing message,negative,priority,Human adviser,False,False,False,standard_known_intent,False,right so something is wrong with the text alerts,0,0,0,0,0,0,0,0,0,0,48,9,False,False,reminder_missing,0.6327433010530762,False,Human adviser,neutral,0.5904231991601158
C0017551,P006802,2026-03-29 09:47:56,live_chat,NHS prescription,pls help: Please send me the tracking link for my parcel,delivery_tracking,Dispatch and delivery,Dispatched,Customer requests tracking details,neutral,standard,FAQ self-service,False,True,False,standard_known_intent,False,please help please send me the tracking link for my parcel,0,0,0,0,0,0,0,0,0,0,58,11,False,False,delivery_tracking,0.9510507979494696,True,Chatbot or FAQ self-service,neutral,0.5891438796144538
C0003862,P006052,2026-01-20 04:10:48,live_chat,NHS prescription,hi - The order is stuck at clinical review thanks email pat81@example.com,clinical_review_delay,Clinical and dispensing,Clinical review,Pharmacist review pending,negative,standard,Human adviser,False,False,False,standard_known_intent,False,hi - the order is stuck at clinical review thanks email [email],1,1,0,0,0,0,0,0,0,0,63,12,False,False,clinical_review_delay,0.8923661488014611,True,Human adviser,negative,0.9800992463102526
C0009367,P001281,2026-02-16 19:53:16,email,NHS prescription,Please help. My prescription should have arrived yesterday!!!,delivery_delayed,Dispatch and delivery,Delivery,Carrier delay after dispatch,negative,priority,Proactive message,False,True,True,standard_known_intent,False,please help my prescription should have arrived yesterday,0,0,0,0,0,0,0,0,0,0,57,8,False,False,delivery_delayed,0.9388114434452488,True,Proactive message,negative,0.9966426258971066
C0022340,P001918,2026-04-23 04:19:11,live_chat,NHS prescription,pls help: Can someone contact me?!!!,unclear_or_out_of_scope,Out-of-scope,Unknown,Insufficient information,negative,standard,Human adviser,False,False,False,standard_known_intent,False,please help can someone contact me,0,0,0,0,0,0,0,0,0,0,34,6,False,False,unclear_or_out_of_scope,0.9110270250321862,True,Human adviser,neutral,0.7961628337413643
C0009527,P005845,2026-02-17 14:05:57,phone_transcript,NHS prescription,"please can you help, Why have the reminder texts stopped?",reminder_missing,Reminders and notifications,Notifications,Reorder reminder not received,positive,standard,FAQ self-service,False,True,False,standard_known_intent,True,please can you help why have the reminder texts stopped,0,0,0,0,0,0,0,0,0,0,55,10,False,False,reminder_missing,0.918721949942944,True,Chatbot or FAQ self-service,neutral,0.5598168231782092
C0021198,P001863,2026-04-17 02:36:41,phone_transcript,NHS prescription,hello um Please split my order because one medicine is delayed asap address 45 Spring Lane,split_order_request,Clinical and dispensing,Dispensing,One item delays a multi-item order,neutral,standard,Human adviser,False,False,False,standard_known_intent,True,hello um please split my order because one medicine is delayed as soon as possible address [address],1,0,0,0,0,0,0,0,0,1,100,17,False,False,split_order_request,0.8722843277804243,True,Human adviser,neutral,0.5476870171462234
C0002990,P004908,2026-01-15 20:41:01,phone_transcript,NHS prescription,hi I am calling because There is a problem with my prescrption request!!!,repeat_prescription_request,Prescription request,Request,Routine repeat request,neutral,standard,FAQ self-service,False,True,False,standard_known_intent,False,hi i am calling because there is a problem with my prescription request,0,0,0,0,0,0,0,0,0,0,71,13,False,False,prescription_not_received,0.3733494326927211,False,Human adviser,neutral,0.4876935863674211
C0000314,P002467,2026-01-02 11:57:15,app_review,NHS prescription,Please fix this: Where can I find my Royal Mail tracking number?.,delivery_tracking,Dispatch and delivery,Dispatched,Customer requests tracking details,positive,standard,FAQ self-service,False,True,False,standard_known_intent,False,please fix this where can i find my royal mail tracking number,0,0,0,0,0,0,0,0,0,0,62,12,False,False,delivery_tracking,0.8976020730482971,True,Chatbot or FAQ self-service,neutral,0.5952189165156043
C0014893,P007010,2026-03-15 22:48:22,live_chat,NHS prescription,hello How do I order my repeat prescription? asap,repeat_prescription_request,Prescription request,Request,Routine repeat request,neutral,standard,FAQ self-service,False,True,False,standard_known_intent,False,hello how do i order my repeat prescription as soon as possible,0,0,0,0,0,0,0,0,0,0,63,12,False,False,repeat_prescription_request,0.936790323471466,True,Chatbot or FAQ self-service,neutral,0.5279009254976263
C0012843,P000298,2026-03-06 07:58:55,phone_transcript,NHS prescription,"please can you help, I have no medicine left and cannot wait for delivery asap",urgent_ran_out_medicine,Safety-sensitive,Urgent support,Customer reports no medicine remaining,negative,urgent clinical escalation,Clinical escalation,True,False,False,standard_known_intent,True,please can you help i have no medicine left and cannot wait for delivery as soon as possible,0,0,0,0,0,0,0,0,0,0,92,18,False,False,urgent_ran_out_medicine,0.9196104828824606,True,Clinical escalation,negative,0.9871420627246924
C0003317,P001349,2026-01-17 09:26:52,email,NHS prescription,"Hi support, Royal Mail tracking has not moved and my delivery is late",delivery_delayed,Dispatch and delivery,Delivery,Carrier delay after dispatch,negative,priority,Proactive message,False,True,True,standard_known_intent,False,hi support royal mail tracking has not moved and my delivery is late,0,0,0,0,0,0,0,0,0,0,68,13,False,False,delivery_delayed,0.9267591470598676,True,Proactive message,negative,0.9876484824699496
C0007585,P001514,2026-02-08 01:31:48,phone_transcript,NHS prescription,hi I am calling because I have contacted you twice and nobody has resolved this.,complaint_service,Service access,Service,General service complaint,negative,standard,Human adviser,False,False,False,standard_known_intent,False,hi i am calling because i have contacted you twice and nobody has resolved this,0,0,0,0,0,0,0,0,0,0,79,15,False,False,complaint_service,0.9065264485421292,True,Human adviser,negative,0.9932958609417096
C0018444,P003792,2026-04-03 00:13:07,social,NHS prescription,@support My prescription should have arrived yesterday please,delivery_delayed,Dispatch and delivery,Delivery,Carrier delay after dispatch,negative,priority,Proactive message,False,True,True,standard_known_intent,False,@support my prescription should have arrived yesterday please,0,0,0,0,0,0,0,0,0,0,61,8,False,False,delivery_delayed,0.9335266295674528,True,Proactive message,negative,0.9953066845864676
C0027900,P005227,2026-05-21 10:17:39,phone_transcript,NHS prescription,hi I am calling because Where can I find my Royal Mail tracking number?!!!,delivery_tracking,Dispatch and delivery,Dispatched,Customer requests tracking details,neutral,standard,FAQ self-service,False,True,False,standard_known_intent,False,hi i am calling because where can i find my royal mail tracking number,0,0,0,0,0,0,0,0,0,0,70,14,False,False,delivery_tracking,0.8897972048649994,True,Chatbot or FAQ self-service,neutral,0.5212850687181719
C0015936,P000289,2026-03-21 07:43:40,phone_transcript,NHS prescription,"right so Where can I find my Royal Mail tracking number? Also, The medicine parcel is delayed after dispatch",delivery_tracking,Dispatch and delivery,Dispatched,Customer requests tracking details,positive,standard,FAQ self-service,False,True,False,standard_known_intent,False,right so where can i find my royal mail tracking number also the medicine parcel is delayed after dispatch,0,0,0,0,0,0,0,0,0,0,106,19,False,False,delivery_tracking,0.765096864228342,True,Chatbot or FAQ self-service,neutral,0.6365693406287315
C0022076,P005119,2026-04-21 19:19:28,app_review,NHS prescription,Not happy. I have no medicine left and cannot wait for delivery.,urgent_ran_out_medicine,Safety-sensitive,Urgent support,Customer reports no medicine remaining,negative,urgent clinical escalation,Clinical escalation,True,False,False,standard_known_intent,False,not happy i have no medicine left and cannot wait for delivery,0,0,0,0,0,0,0,0,0,0,62,12,False,False,urgent_ran_out_medicine,0.9198225028771414,True,Clinical escalation,negative,0.9899434486223094
C0018617,P005243,2026-04-03 20:32:15,email,Online Doctor or shop,pls help. I returned an item and need a refund update email jo87@example.com,refund_query,Online Doctor and shop,Shop or Online Doctor,Refund progress query,neutral,standard,FAQ self-service,False,True,False,standard_known_intent,False,please help i returned an item and need a refund update email [email],1,1,0,0,0,0,0,0,0,0,69,13,False,False,refund_query,0.9108813253652424,True,Chatbot or FAQ self-service,neutral,0.4971736171386205
C0016801,P007053,2026-03-25 15:39:22,email,NHS prescription,"Hello, I want to make a complaint about the service asap",complaint_service,Service access,Service,General service complaint,negative,priority,Human adviser,False,False,False,standard_known_intent,False,hello i want to make a complaint about the service as soon as possible,0,0,0,0,0,0,0,0,0,0,70,14,False,False,complaint_service,0.9264768764882684,True,Human adviser,negative,0.9897554963771412
C0015152,P006811,2026-03-17 09:08:09,email,NHS prescription,"Dear team, One item is out of stock, when will it be available? asap",medicine_unavailable,Clinical and dispensing,Dispensing,Stock availability issue,negative,priority,Human adviser,False,False,False,standard_known_intent,False,dear team one item is out of stock when will it be available as soon as possible,0,0,0,0,0,0,0,0,0,0,80,17,False,False,medicine_unavailable,0.9201938967107224,True,Human adviser,negative,0.9674786560225864
C0023559,P007365,2026-04-29 06:56:38,phone_transcript,NHS prescription,"please can you help, My prescription should have arrived yesterday.",delivery_delayed,Dispatch and delivery,Delivery,Carrier delay after dispatch,negative,standard,Proactive message,False,True,True,standard_known_intent,True,please can you help my prescription should have arrived yesterday,0,0,0,0,0,0,0,0,0,0,65,10,False,False,delivery_delayed,0.9290813772544592,True,Proactive message,negative,0.9952911368767144
C0005016,P004166,2026-01-26 00:27:00,phone_transcript,NHS prescription,right so How do I track my medicine delivery? asap,delivery_tracking,Dispatch and delivery,Dispatched,Customer requests tracking details,neutral,standard,FAQ self-service,False,True,False,standard_known_intent,False,right so how do i track my medicine delivery as soon as possible,0,0,0,0,0,0,0,0,0,0,64,13,False,False,delivery_tracking,0.9104965117644432,True,Chatbot or FAQ self-service,neutral,0.5692540742364126
C0008045,P003271,2026-02-10 14:04:07,phone_transcript,NHS prescription,hello um The app did not remind me to request my tablets thanks,reminder_missing,Reminders and notifications,Notifications,Reorder reminder not received,neutral,standard,FAQ self-service,False,True,False,standard_known_intent,True,hello um the app did not remind me to request my tablets thanks,0,0,0,0,0,0,0,0,0,0,63,13,False,False,reminder_missing,0.9476524486588738,True,Chatbot or FAQ self-service,neutral,0.642358070520147
C0006165,P003367,2026-02-01 05:57:40,email,NHS prescription,"Hello, Please send me the tracking link for my parcel!!!",delivery_tracking,Dispatch and delivery,Dispatched,Customer requests tracking details,neutral,standard,FAQ self-service,False,True,False,standard_known_intent,True,hello please send me the tracking link for my parcel,0,0,0,0,0,0,0,0,0,0,52,10,False,False,delivery_tracking,0.9541161438729578,True,Chatbot or FAQ self-service,neutral,0.5769916299943006
C0017670,P006327,2026-03-30 00:13:15,phone_transcript,NHS prescription,right so The parcel is missing even though it says delivered,parcel_not_received,Dispatch and delivery,Delivery,Parcel marked delivered or overdue,negative,standard,Human adviser,False,False,False,standard_known_intent,False,right so the parcel is missing even though it says delivered,0,0,0,0,0,0,0,0,0,0,60,11,False,False,parcel_not_received,0.9238458236784642,True,Human adviser,negative,0.9976813820091398
C0008013,P004466,2026-02-10 09:07:54,email,NHS prescription,"Hello, Can you send the available items now and the missing one later? asap",split_order_request,Clinical and dispensing,Dispensing,One item delays a multi-item order,neutral,standard,Human adviser,False,False,False,standard_known_intent,False,hello can you send the available items now and the missing one later as soon as possible,0,0,0,0,0,0,0,0,0,0,88,17,False,False,split_order_request,0.9101995566568146,True,Human adviser,neutral,0.5892370570265375
C0016141,P005441,2026-03-22 08:57:58,phone_transcript,NHS prescription,"please can you help, My order is waiting for GP approval, what should I do?.",waiting_gp_approval,GP approval,Await GP approval,GP approval pending,negative,standard,Proactive message,False,True,True,standard_known_intent,True,please can you help my order is waiting for gp approval what should i do,0,0,0,0,0,0,0,0,0,0,72,15,False,False,waiting_gp_approval,0.925116295186464,True,Proactive message,negative,0.9971520279253908
C0013731,P000115,2026-03-10 13:56:12,live_chat,NHS prescription,hi - Please help with my issue thanks postcode B15 2TT,unclear_or_out_of_scope,Out-of-scope,Unknown,Insufficient information,neutral,standard,Human adviser,False,False,False,standard_known_intent,False,hi - please help with my issue thanks postcode [postcode],1,0,0,0,1,0,0,0,0,0,57,10,False,False,unclear_or_out_of_scope,0.7462058100340789,True,Human adviser,neutral,0.5622725807948817
C0014099,P003348,2026-03-12 06:02:13,phone_transcript,NHS prescription,right so The parcel is missing even though it says delivered please,parcel_not_received,Dispatch and delivery,Delivery,Parcel marked delivered or overdue,negative,priority,Human adviser,False,False,False,standard_known_intent,True,right so the parcel is missing even though it says delivered please,0,0,0,0,0,0,0,0,0,0,67,12,False,False,parcel_not_received,0.9286089995143244,True,Human adviser,negative,0.9970544048235888
C0014047,P004472,2026-03-12 00:10:48,phone_transcript,NHS prescription,hi I am calling cos The app will not let me sign in.,login_issue,Account management,Account,Account access problem,negative,priority,FAQ self-service,False,True,False,standard_known_intent,False,hi i am calling because the app will not let me sign in,0,0,0,0,0,0,0,0,0,0,55,13,False,False,login_issue,0.9014813549346682,True,Chatbot or FAQ self-service,negative,0.9870446755188796
C0011112,P002859,2026-02-25 08:13:46,phone_transcript,NHS prescription,hi I am calling because Can someone contact me? asap,unclear_or_out_of_scope,Out-of-scope,Unknown,Insufficient information,neutral,standard,Human adviser,False,False,False,standard_known_intent,False,hi i am calling because can someone contact me as soon as possible,0,0,0,0,0,0,0,0,0,0,66,13,False,False,unclear_or_out_of_scope,0.8567188247440978,True,Human adviser,neutral,0.7251501090571013
C0002134,P005125,2026-01-11 16:08:42,phone_transcript,NHS prescription,hi I am calling because My prescription should have arrived yesterday asap,delivery_delayed,Dispatch and delivery,Delivery,Carrier delay after dispatch,negative,priority,Proactive message,False,True,True,standard_known_intent,True,hi i am calling because my prescription should have arrived yesterday as soon as possible,0,0,0,0,0,0,0,0,0,0,89,15,False,False,delivery_delayed,0.9156504969136624,True,Proactive message,negative,0.9878337874337164
C0028559,P007115,2026-05-24 17:31:21,phone_transcript,NHS prescription,hi I am calling because My order has been packing for two days and is not dispatched,not_dispatched,Dispatch and delivery,Packing,Order packed but not dispatched,negative,standard,Proactive message,False,True,True,standard_known_intent,False,hi i am calling because my order has been packing for two days and is not dispatched,0,0,0,0,0,0,0,0,0,0,84,17,False,False,not_dispatched,0.925376709216824,True,Proactive message,negative,0.9771528625118784
C0020109,P006779,2026-04-11 16:13:44,app_review,NHS prescription,"App issue: My order is waiting for GP approval, what should I do? please",waiting_gp_approval,GP approval,Await GP approval,GP approval pending,negative,priority,Proactive message,False,True,True,standard_known_intent,False,app issue my order is waiting for gp approval what should i do please,0,0,0,0,0,0,0,0,0,0,69,14,False,False,waiting_gp_approval,0.9333391185673005,True,Proactive message,negative,0.9945048038374498
C0024247,P000428,2026-05-02 20:35:05,email,NHS prescription,"Hi support, My GP says they sent the prescription but it is not showing",prescription_not_received,Prescription request,Request,Prescription request not visible,negative,standard,Human adviser,False,False,False,standard_known_intent,False,hi support my gp says they sent the prescription but it is not showing,0,0,0,0,0,0,0,0,0,0,70,14,False,False,prescription_not_received,0.8976338117497948,True,Human adviser,negative,0.9955124923964996
C0013185,P003666,2026-03-08 01:37:36,app_review,NHS prescription,Not happy. How do I track my medicine delivery? pls,delivery_tracking,Dispatch and delivery,Dispatched,Customer requests tracking details,neutral,standard,FAQ self-service,False,True,False,standard_known_intent,False,not happy how do i track my medicine delivery please,0,0,0,0,0,0,0,0,0,0,52,10,False,False,delivery_tracking,0.924897714737076,True,Chatbot or FAQ self-service,neutral,0.5968941110243888
C0015427,P003562,2026-03-18 18:54:27,phone_transcript,NHS prescription,"please can you help, The app says awaiting GP approval for days thanks DOB 24/12/1996",waiting_gp_approval,GP approval,Await GP approval,GP approval pending,negative,standard,Proactive message,False,True,True,standard_known_intent,False,please can you help the app says awaiting gp approval for days thanks dob [dob],1,0,0,1,0,0,0,0,0,0,79,15,False,False,waiting_gp_approval,0.8060030296699334,True,Proactive message,negative,0.9898916501577036
C0000897,P002570,2026-01-05 10:34:25,phone_transcript,NHS prescription,"please can you help, There is a problem with my prescrption request",prescription_not_received,Prescription request,Request,Prescription request not visible,negative,standard,Human adviser,False,False,False,standard_known_intent,True,please can you help there is a problem with my prescription request,0,0,0,0,0,0,0,0,0,0,67,12,False,False,prescription_not_received,0.3585713528409677,True,Human adviser,neutral,0.4622509441110883
C0024765,P007417,2026-05-05 11:08:36,phone_transcript,Online Doctor or shop,hello um Where is my Online Doctor order? please,online_doctor_order_status,Online Doctor and shop,Shop or Online Doctor,Private service order status,neutral,standard,FAQ self-service,False,True,False,standard_known_intent,True,hello um where is my online doctor order please,0,0,0,0,0,0,0,0,0,0,47,9,False,False,online_doctor_order_status,0.9551633050336844,True,Chatbot or FAQ self-service,neutral,0.5559847591622762
C0011977,P001426,2026-03-01 18:22:16,live_chat,NHS prescription,"pls help: My order is waiting for GP approval, what should I do?",waiting_gp_approval,GP approval,Await GP approval,GP approval pending,negative,priority,Proactive message,False,True,True,standard_known_intent,True,please help my order is waiting for gp approval what should i do,0,0,0,0,0,0,0,0,0,0,64,13,False,False,waiting_gp_approval,0.9276368569492331,True,Proactive message,negative,0.9978794909913696
C0003203,P006316,2026-01-16 18:04:33,live_chat,NHS prescription,hello Please help with my issue please,unclear_or_out_of_scope,Out-of-scope,Unknown,Insufficient information,neutral,standard,Human adviser,False,False,False,standard_known_intent,False,hello please help with my issue please,0,0,0,0,0,0,0,0,0,0,38,7,False,False,unclear_or_out_of_scope,0.9168251395191326,True,Human adviser,neutral,0.7269786359034163
C0008288,P006834,2026-02-11 14:30:38,app_review,NHS prescription,Not happy. The prescription was declined by the surgery,gp_declined_request,GP approval,Await GP approval,GP declined or changed request,negative,standard,Human adviser,False,False,False,standard_known_intent,False,not happy [gp_surgery],1,0,0,0,0,0,0,0,1,0,22,3,True,False,gp_declined_request,0.7126496750751794,True,Human adviser,negative,0.8584045116094338
C0027122,P007356,2026-05-17 17:50:01,phone_transcript,NHS prescription,right so The parcel is missing even though it says delivered!!! email jo40@example.com,parcel_not_received,Dispatch and delivery,Delivery,Parcel marked delivered or overdue,negative,standard,Human adviser,False,False,False,standard_known_intent,False,right so the parcel is missing even though it says delivered email [email],1,1,0,0,0,0,0,0,0,0,74,13,False,False,parcel_not_received,0.8889260389520334,True,Human adviser,negative,0.9942924119069289
C0003062,P005020,2026-01-16 04:32:15,social,Online Doctor or shop,Please respond: I returned an item and need a refund update.,refund_query,Online Doctor and shop,Shop or Online Doctor,Refund progress query,neutral,standard,FAQ self-service,False,True,False,standard_known_intent,False,please respond i returned an item and need a refund update,0,0,0,0,0,0,0,0,0,0,58,11,False,False,refund_query,0.9096983398744456,True,Chatbot or FAQ self-service,neutral,0.5663299587460698
C0019229,P000258,2026-04-07 01:29:52,email,NHS prescription,Please help. The app will not let me sign in,login_issue,Account management,Account,Account access problem,negative,priority,FAQ self-service,False,True,False,standard_known_intent,False,please help the app will not let me sign in,0,0,0,0,0,0,0,0,0,0,43,10,False,False,login_issue,0.9259447919292992,True,Chatbot or FAQ self-service,negative,0.9913878114703044
